packet_size,latency,jitter,throughput,connection_duration,label
467.041387,1.464872,4.704802,104.595535,150.902871,0.0
542.615129,1.409902,5.016159,108.575436,15.326664,0.0
496.595581,0.128545,3.711876,136.080082,71.930467,0.0
506.646754,5.105182,4.849364,64.528531,74.340624,0.0
537.042557,0.389881,3.266491,114.884438,410.244937,0.0
469.041343,1.503014,2.741095,107.530495,471.128821,0.0
517.864727,3.254874,4.768086,92.583209,160.55163,0.0
482.303157,0.485298,3.731427,106.524535,64.05845,0.0
496.034919,1.498899,1.896704,114.81658,79.236171,0.0
502.168369,0.550677,4.496131,111.663254,38.52826,0.0
454.993344,2.851693,2.687261,143.170012,177.104963,0.0
476.634889,1.661792,2.503765,102.549632,137.25737,0.0
540.532187,3.875549,4.339507,100.538104,147.589215,0.0
526.585736,4.499189,2.866752,96.374024,14.928493,0.0
498.120813,2.09242,3.583438,111.059577,50.85515,0.0
507.293704,2.584816,3.992909,99.358835,77.07881,0.0
491.172725,1.593552,1.825585,100.264183,13.314058,0.0
540.697502,0.970409,3.577276,100.356597,45.985217,0.0
493.989423,2.088918,5.02421,97.307829,9.149325,0.0
506.955263,4.778218,1.565299,87.826544,319.031819,0.0
534.380904,1.07804,3.674863,108.362131,139.136049,0.0
476.678855,0.754951,1.755798,94.299049,96.955471,0.0
546.763676,0.983474,4.532097,112.27359,22.923259,0.0
454.086158,1.143267,4.517858,102.215353,40.665697,0.0
548.889264,0.152814,2.468516,92.268502,15.605154,0.0
488.819732,1.380071,6.314443,131.296608,76.812858,0.0
492.719038,1.36368,4.659938,97.953748,171.766915,0.0
443.299695,1.77562,4.060393,112.45646,1.922005,0.0
486.356158,0.901406,3.975916,86.000342,10.904359,0.0
468.805804,1.899217,4.47589,59.489213,26.052067,0.0
481.77061,4.211018,1.506536,88.660017,125.199686,0.0
495.880671,6.223229,3.291911,57.251026,224.4126,0.0
528.733748,1.752277,3.574786,95.262743,139.841689,0.0
317.526875,0.524428,5.549571,28.135695,541.119252,1.0
509.2303,6.96282,3.697193,81.8943,11.105712,0.0
467.134418,2.447413,4.847541,57.879123,140.614764,0.0
473.577377,0.818837,2.367346,130.00514,11.164661,0.0
553.961751,0.318361,2.918364,90.492905,42.723515,0.0
477.943969,0.309612,1.769122,99.685232,36.815706,0.0
549.686248,0.367231,0.319516,115.765599,44.50745,0.0
492.708164,0.093287,4.168398,110.463455,39.977489,0.0
500.068638,4.648725,2.961399,115.010248,146.611587,0.0
532.110955,1.556401,3.071369,118.00858,18.840853,0.0
538.156773,2.407675,1.51984,65.077707,186.98035,0.0
496.675623,3.521784,2.721745,71.713045,195.376263,0.0
488.352708,3.136026,4.644891,123.423393,67.516154,0.0
498.322387,4.284433,3.001232,84.365217,11.22159,0.0
510.138726,6.837987,3.043776,86.547083,85.662478,0.0
526.739111,1.156321,3.311292,74.74315,171.998615,0.0
500.126896,6.004928,1.145427,91.901042,34.174906,0.0
518.566589,2.56957,3.937381,93.013679,181.860105,0.0
549.150792,0.146579,1.117203,81.250786,112.985176,0.0
511.439288,2.290044,1.590577,78.938345,436.194489,0.0
509.349586,2.321295,1.426178,106.373262,174.132131,0.0
454.432675,4.725956,2.737163,83.846615,22.502089,0.0
421.078096,0.933401,2.471321,87.873755,59.602784,0.0
511.651272,1.758527,2.998162,56.274433,10.926643,0.0
497.155273,0.024525,1.642116,138.764005,7.221653,0.0
484.55652,0.807159,4.508243,118.836481,122.436002,0.0
507.305906,0.12853,4.251041,90.103879,244.106361,0.0
498.187888,1.475758,2.73928,82.018381,363.34643,0.0
533.833408,3.401437,2.28245,100.217776,31.534979,0.0
502.583326,0.462459,2.130964,99.669328,22.536018,0.0
477.592301,1.499186,2.534783,74.480669,82.148042,0.0
529.704987,0.456334,0.899632,48.989275,22.421922,0.0
493.486068,0.257232,1.560589,89.478482,35.084496,0.0
515.796101,1.430772,4.290181,68.732509,181.539457,0.0
485.677679,0.164913,3.452719,103.427599,166.317027,0.0
480.505193,1.770333,5.451412,103.561631,225.449303,0.0
502.525047,0.063678,2.551207,80.535746,65.825025,0.0
500.384859,0.225699,2.45773,89.308315,83.030969,0.0
514.394811,1.597004,2.388152,135.260834,147.224234,0.0
491.940627,1.790073,2.521253,115.502571,27.347091,0.0
444.909206,0.058831,2.010069,90.954945,173.213445,0.0
487.016783,1.703708,3.406482,145.839187,1.771344,0.0
523.814554,3.646532,3.043656,76.061252,159.780528,0.0
491.078718,2.562544,2.235128,83.746106,149.569836,0.0
492.608498,0.28125,4.876723,97.789717,35.922097,0.0
529.591295,1.795304,5.844874,69.379859,130.163105,0.0
478.640803,2.231024,4.749866,135.806183,24.079036,0.0
453.715903,0.075884,3.837186,103.663041,85.857065,0.0
495.181066,3.866844,4.142655,84.201023,120.593064,0.0
485.474781,4.734618,5.784623,108.955739,125.42101,0.0
471.01261,3.800279,4.140479,102.921117,407.073361,0.0
494.738646,3.481731,2.122221,93.906978,20.089986,0.0
514.745169,2.732711,3.588409,75.829697,65.546347,0.0
499.721343,2.007143,3.939366,71.275761,212.113512,0.0
509.209432,2.270306,1.507924,143.73602,82.442422,0.0
554.402231,3.283874,2.572604,72.945302,209.061595,0.0
489.713634,2.17237,4.650588,133.95931,56.926505,0.0
508.350459,0.794181,0.264761,83.104817,158.646102,0.0
484.723599,0.943085,1.124357,115.800651,204.060012,0.0
474.609208,4.547169,2.735389,109.308662,187.36598,0.0
482.45277,0.034541,3.530519,113.308374,205.077669,0.0
485.637243,2.400098,0.963551,114.640285,24.789062,0.0
510.784274,6.192323,2.809816,67.768688,57.800609,0.0
570.472274,2.449904,4.730653,86.47308,19.185308,0.0
478.518697,10.202867,3.102977,72.639041,19.911113,0.0
487.501241,2.326589,4.408633,103.786021,66.909342,0.0
498.10631,0.069935,2.111829,73.533113,322.10721,0.0
511.873965,3.509042,1.785125,60.379056,89.627074,0.0
507.906524,0.669911,4.273311,95.250453,192.308824,0.0
538.522874,1.181388,3.553898,55.818419,276.754537,0.0
427.208238,0.7482,1.221606,105.174764,9.05544,0.0
428.392104,0.625464,1.798739,74.84741,17.681354,0.0
485.123655,1.129176,5.346872,83.188405,34.367662,0.0
532.919006,0.952048,1.613167,54.391681,95.913839,0.0
453.030559,2.006633,4.401493,133.002044,6.371669,0.0
409.77103,3.354911,2.28272,70.741702,154.484241,0.0
517.135382,0.705049,2.995236,92.719975,6.59141,0.0
507.309717,0.480888,3.441889,64.165228,17.248823,0.0
467.293748,2.198597,-0.151472,83.286644,48.079422,0.0
470.433812,2.219266,0.805924,135.036436,81.581179,0.0
470.907688,4.627924,3.1295,105.949535,213.288176,0.0
503.31606,0.032148,1.913539,85.52738,331.675822,0.0
481.210542,3.835199,4.494872,99.31653,215.971602,0.0
514.821918,1.472118,0.590819,88.788819,11.321871,0.0
414.3612,1.942033,3.847883,98.151588,99.758074,0.0
474.294444,0.191638,0.935668,114.877374,58.288493,0.0
466.218381,1.133434,2.471843,93.37804,13.443719,0.0
492.30978,0.515735,1.403433,104.399829,80.993355,0.0
483.858567,0.586663,5.853645,104.72991,44.107929,0.0
523.935313,1.402742,0.990762,93.477087,42.432358,0.0
444.219897,3.347483,2.81691,85.28148,9.920739,0.0
501.364744,2.723445,0.409746,89.496333,385.62556,0.0
516.750093,1.78808,5.399355,113.983705,129.448083,0.0
555.699423,1.55053,3.601924,115.648334,32.896836,0.0
485.547021,1.114808,3.20546,77.244113,249.465591,0.0
509.733758,7.202468,5.211469,94.780213,295.818982,0.0
445.884116,1.642837,3.221134,84.941563,166.270602,0.0
428.241314,0.585969,3.329357,115.999049,107.679746,0.0
525.343231,0.522965,3.197588,90.575939,47.220865,0.0
499.833191,1.890168,3.845451,144.018476,56.977359,0.0
535.355381,1.479755,2.261338,104.357948,60.699013,0.0
458.797913,0.015455,2.678569,123.639929,297.128662,0.0
515.597064,3.544683,4.215502,79.707783,142.767737,0.0
556.064535,2.435619,3.416059,100.234443,34.533139,0.0
512.591168,2.168409,2.828634,112.323462,97.987128,0.0
508.297445,0.142521,0.899216,79.333995,90.115717,0.0
500.256682,0.899009,5.247075,100.406854,167.198907,0.0
452.873556,5.478533,2.007819,121.037181,10.016116,0.0
540.667188,3.969561,4.480856,93.451,120.822045,0.0
481.674271,0.672465,3.26363,82.96495,40.222512,0.0
515.134498,0.341716,1.059824,136.059189,13.883922,0.0
453.108971,1.19236,4.878413,76.565094,131.592288,0.0
464.61621,0.879586,3.381811,103.117813,40.293734,0.0
543.052622,2.292832,5.003018,85.834473,130.979173,0.0
489.580931,6.788532,2.726387,81.263315,17.725873,0.0
543.598264,0.901976,4.056077,114.833142,426.35558,0.0
497.65308,0.128489,0.356209,95.889282,162.662484,0.0
444.743067,4.558011,2.249676,108.117729,34.129635,0.0
526.762028,0.077377,1.09051,54.897086,134.909205,0.0
482.30323,6.105278,2.437824,110.062396,14.595091,0.0
520.960664,2.18474,3.707718,85.588082,105.969196,0.0
500.756326,5.683936,2.09313,62.422961,6.148916,0.0
453.706453,0.445437,4.295763,137.694791,40.55463,0.0
504.928843,0.083102,1.715081,112.020271,383.796178,0.0
565.886694,1.339682,4.327855,104.545548,12.88798,0.0
514.789594,1.197942,4.964636,124.988377,90.987146,0.0
498.274467,0.805415,4.520289,104.951386,7.322186,0.0
532.260302,6.323879,2.483716,84.02772,110.684976,0.0
506.320054,3.458513,-0.18818,96.500648,32.664767,0.0
506.286027,2.166947,3.87325,86.432676,37.102832,0.0
467.251245,0.355524,2.812148,89.992942,41.219148,0.0
507.015441,2.650951,1.532411,74.845927,22.961043,0.0
531.063302,2.596658,2.165581,80.599588,284.142249,0.0
474.918135,1.107008,5.151638,117.891711,236.267318,0.0
542.734875,5.174833,1.29399,106.641509,204.033799,0.0
497.248819,0.36539,3.702464,89.939739,11.2548,0.0
473.366915,0.62214,3.326937,79.439363,26.584862,0.0
529.928962,0.130623,2.463919,91.89206,94.733222,0.0
491.396173,3.173895,3.966799,66.323004,351.900171,0.0
522.785447,1.944449,5.448368,102.532612,92.84073,0.0
491.247241,0.756499,2.556043,118.90943,39.616117,0.0
498.205216,0.357808,2.635229,147.339453,170.047983,0.0
514.806806,0.081952,3.933097,77.934826,14.552364,0.0
508.726912,0.364832,4.377364,118.076049,213.488562,0.0
440.134047,1.207654,2.808439,85.855771,367.603392,0.0
466.362688,0.56785,2.541939,77.430874,343.12233,0.0
527.8823,0.599461,-0.32647,77.422037,15.981267,0.0
496.035902,4.168126,1.832987,102.814715,79.763587,0.0
484.288061,1.447781,1.291032,81.384128,87.928167,0.0
459.24278,2.613133,4.026937,87.863085,21.681188,0.0
467.60791,0.072728,2.634146,91.191973,79.137177,0.0
439.346041,0.908775,2.575468,85.200643,103.997809,0.0
496.961578,1.304661,2.986416,83.748309,39.892913,0.0
482.046873,0.412614,1.694735,51.416805,37.933075,0.0
471.002363,0.256102,5.329871,101.739066,6.212916,0.0
497.956297,4.085121,4.947291,101.35343,314.250662,0.0
510.919119,5.607965,5.42716,84.053103,162.768299,0.0
562.795938,0.164171,4.025126,107.207685,142.48237,0.0
454.643497,0.858549,2.955783,127.938151,2.201958,0.0
534.781431,6.353819,5.422094,100.471597,97.898856,0.0
529.193047,0.173648,1.97855,126.605156,19.921774,0.0
476.627218,2.063635,1.693187,144.762638,108.387403,0.0
506.097079,7.166977,2.097733,150.610494,97.062942,0.0
486.271003,7.653863,3.784307,76.235278,191.003879,0.0
505.570657,1.274378,1.856842,76.33874,29.495391,0.0
545.27393,0.355263,2.766941,91.1114,2.78459,0.0
518.168187,0.451505,0.597217,102.574304,245.469811,0.0
515.258251,4.407316,3.721646,131.73304,239.290406,0.0
487.09072,4.853645,0.724345,112.544824,60.854787,0.0
455.4783,1.872373,1.601758,75.934257,8.130557,0.0
493.745954,2.906377,4.825751,87.766852,68.909339,0.0
536.198245,2.693619,4.770477,99.159996,74.23673,0.0
454.184964,2.168363,3.56147,70.2168,172.443062,0.0
468.347319,3.512132,3.413495,100.273369,126.266691,0.0
503.788032,2.312949,2.203561,76.231288,7.34362,0.0
470.460356,1.527149,1.840645,66.985577,122.192502,0.0
476.224297,0.54088,2.456637,81.060294,14.588101,0.0
487.292043,2.724282,0.729519,108.220421,9.373066,0.0
459.031478,1.282772,3.378673,108.082314,50.850687,0.0
470.776345,0.698524,3.073247,101.933078,8.052006,0.0
521.102838,3.238434,1.599868,119.832273,176.766602,0.0
460.778907,2.386155,5.353023,117.711665,62.199778,0.0
300.780808,29.240777,9.220901,34.959199,200.155995,1.0
481.099251,0.361705,4.037763,101.327637,86.006288,0.0
521.958665,2.095017,2.26899,102.590934,382.171561,0.0
494.092346,0.560061,2.998005,97.047096,247.435262,0.0
486.062568,4.678145,3.941059,56.513145,189.132387,0.0
501.330764,0.209609,3.229174,122.709697,48.33227,0.0
447.628777,2.135168,5.402851,107.950457,15.677043,0.0
514.84117,3.131663,2.694319,75.673451,89.616218,0.0
511.503051,0.876755,2.243159,128.556332,58.038307,0.0
487.720746,6.16424,3.951379,88.200403,25.557203,0.0
530.177735,3.804006,1.103029,97.84462,10.279948,0.0
466.175117,0.698032,4.386445,120.471512,57.286646,0.0
533.83727,0.015139,1.048932,104.402787,105.23044,0.0
504.63481,0.703822,3.957877,126.707517,98.18693,0.0
489.903422,0.660652,2.02759,92.95797,148.687273,0.0
499.403791,4.413906,3.714876,133.823464,62.839861,0.0
496.782057,6.829853,4.361014,84.443942,38.807653,0.0
536.608487,0.146088,3.230132,126.352447,77.370759,0.0
467.699626,1.274649,1.200569,54.697816,368.912187,0.0
477.124423,1.589616,1.654837,77.996159,4.613875,0.0
531.089087,0.195031,1.907011,105.959323,75.218789,0.0
482.133952,0.948016,0.15749,91.991091,39.938041,0.0
527.015992,0.762762,4.691217,98.505028,11.132297,0.0
550.983079,1.535984,3.165161,100.833018,57.034665,0.0
487.946149,2.164637,1.296723,76.181948,102.489018,0.0
520.44087,2.431316,5.183512,77.681408,75.112713,0.0
465.389232,0.294114,1.948008,104.642441,2.961057,0.0
522.641999,3.352734,3.375859,86.673341,86.54015,0.0
505.98272,2.269777,1.762094,126.820677,26.396891,0.0
514.191148,4.3978,-0.02739,96.161057,41.775515,0.0
480.632838,1.193261,0.953339,114.375025,37.426408,0.0
494.622078,26.56461,8.443563,31.632607,524.339812,1.0
392.486778,28.747703,9.771688,24.221895,10.158177,1.0
438.097905,1.153964,3.5198,60.393424,42.770574,0.0
490.479485,0.959763,3.210308,123.698827,50.222329,0.0
528.235456,5.400522,-0.015041,80.421818,96.452099,0.0
505.756932,2.511689,4.905129,91.924839,155.573056,0.0
558.450279,5.269005,3.33552,96.983151,130.072286,0.0
530.753275,3.18885,2.820873,98.979769,139.683817,0.0
480.383048,1.879617,4.698635,119.239173,21.367232,0.0
500.819401,0.246263,4.871245,100.116481,242.743739,0.0
498.578879,0.689156,4.731885,97.452918,53.468924,0.0
452.534697,6.937395,2.62937,120.369119,1.11712,0.0
471.788033,0.769626,1.494785,112.013047,110.291006,0.0
483.177173,0.195788,4.483384,85.288591,92.634814,0.0
438.913385,2.458946,0.952418,77.056892,13.462643,0.0
501.424804,2.64855,5.920885,83.526004,321.557143,0.0
492.527845,0.672226,3.041999,99.015605,82.454241,0.0
449.813183,0.706709,1.408674,75.078924,63.349053,0.0
512.126386,1.265583,1.152197,101.815061,50.770088,0.0
521.476182,0.04406,1.083593,97.416034,23.553422,0.0
506.811034,3.114858,3.210544,49.149619,305.36328,0.0
490.277955,0.762781,2.990412,71.876496,121.119428,0.0
517.743265,3.845055,1.146117,42.284995,83.841286,0.0
520.406611,3.245355,2.465316,93.121939,99.750133,0.0
509.222107,2.165884,0.948097,121.480273,183.521279,0.0
475.261632,0.785714,3.883953,62.186841,100.983325,0.0
453.548369,8.536202,10.52956,29.628195,92.885942,1.0
535.86442,1.176959,2.432396,96.725243,119.499707,0.0
482.101128,0.827646,1.067834,78.724939,83.210901,0.0
562.93818,3.769544,2.549767,78.626545,339.156713,0.0
484.231072,1.321387,2.377908,110.831882,132.320394,0.0
500.97221,3.576209,3.47659,90.102091,42.159894,0.0
479.825432,0.222351,3.250527,70.265502,14.548582,0.0
506.698125,0.30403,4.18809,58.245682,65.832187,0.0
447.733349,7.572571,2.273135,144.168155,113.741844,0.0
483.618746,1.77234,0.209383,122.566181,19.513391,0.0
467.236364,1.42576,4.486639,90.967333,104.82356,0.0
504.06015,1.481132,1.595951,101.75716,174.647119,0.0
529.833421,0.484828,1.339624,90.229379,17.084785,0.0
519.380186,2.536695,2.935325,110.209135,122.344688,0.0
428.850219,0.177183,3.453406,82.915713,7.069893,0.0
561.26209,1.703459,2.203745,89.136536,0.798185,0.0
508.858398,1.691519,2.191961,109.108017,3.317907,0.0
476.705026,4.911203,2.413461,129.077182,99.832699,0.0
504.713838,1.493867,5.124811,114.828302,362.541849,0.0
514.140081,2.856945,10.031544,13.592094,369.677588,1.0
479.994538,1.700787,1.548056,93.751653,29.357844,0.0
505.9375,0.191541,1.563325,87.539792,7.438814,0.0
481.775831,0.455794,2.623674,61.232377,95.881764,0.0
487.86914,0.063205,3.356787,101.443967,0.323411,0.0
479.411626,1.440188,3.72597,107.580941,157.303667,0.0
457.019861,0.176641,3.186238,93.999892,27.855125,0.0
504.375094,1.267472,1.73719,84.465973,35.555711,0.0
517.558983,5.404485,2.364088,124.868069,42.156246,0.0
515.446508,2.544228,4.100862,112.636086,144.203095,0.0
524.597758,0.161144,1.280862,126.256509,30.889464,0.0
509.730206,0.507746,2.30137,80.928418,33.4733,0.0
484.018235,2.239646,3.896194,85.835317,77.868751,0.0
525.189916,4.501919,4.312922,124.063545,62.175817,0.0
459.274474,0.066945,2.710627,99.053058,311.383336,0.0
472.979859,3.347432,2.38319,88.617918,30.570563,0.0
471.073998,1.650223,1.016823,90.0097,9.639113,0.0
532.401682,1.579719,3.78846,99.778389,77.866471,0.0
528.283655,6.331295,4.97817,120.059036,20.397787,0.0
514.619157,2.753834,6.847731,96.789743,53.379866,0.0
532.157896,3.795826,3.579669,115.810657,20.726767,0.0
473.621517,0.873898,2.923681,109.347556,212.837878,0.0
510.457854,1.616506,1.620284,82.433219,39.667827,0.0
496.244767,1.911132,0.181715,82.417413,149.106618,0.0
352.583939,5.934405,11.921202,36.983812,1894.39946,1.0
496.543273,1.689095,6.525509,73.263247,282.262941,0.0
488.451713,0.540091,4.906218,89.717223,74.402182,0.0
516.227256,0.309512,4.674846,130.268668,408.966193,0.0
526.285075,0.936715,3.368404,99.372193,106.693113,0.0
479.949644,2.68869,3.539285,84.670947,13.752672,0.0
498.16773,4.958338,-0.635621,138.314893,219.262765,0.0
468.246781,1.223924,4.143766,81.387654,63.24082,0.0
425.058169,2.059051,2.130989,80.762341,16.569371,0.0
506.013789,0.217482,1.947409,124.589714,156.744103,0.0
518.267161,4.696499,2.515115,113.226361,97.923854,0.0
507.862004,1.681459,2.464493,97.398823,213.809636,0.0
441.513148,3.031333,1.923547,116.638178,175.632937,0.0
489.474517,3.164046,3.020808,106.012,38.582489,0.0
433.449567,0.592721,2.162584,76.276152,29.613714,0.0
541.091033,1.506535,3.150484,52.048306,132.361462,0.0
467.418363,6.461884,0.769233,88.653097,85.170424,0.0
537.662108,0.187818,2.678913,121.698497,7.243609,0.0
528.376089,2.298022,1.355557,91.430598,20.045025,0.0
472.982289,6.554286,2.037826,109.201944,16.411249,0.0
295.523552,5.878311,13.957902,45.747301,573.494084,1.0
510.511106,3.953018,0.594004,66.129994,8.966464,0.0
474.670279,5.42585,1.766389,91.872086,23.281635,0.0
503.074539,2.749413,3.853447,107.177587,78.828567,0.0
326.742481,4.876278,2.540698,21.169192,59.194263,1.0
446.565248,0.812933,5.666801,92.749237,28.538048,0.0
433.085959,0.072932,4.806612,107.834942,237.291136,0.0
506.800527,3.561084,2.258209,101.4526,119.44104,0.0
483.153268,3.789062,1.819185,120.938195,36.655419,0.0
483.407305,2.003209,3.30291,107.673418,209.846227,0.0
520.875915,0.869359,0.828807,80.883,28.806189,0.0
535.203268,0.159843,-0.003214,90.449066,88.936333,0.0
491.823658,2.7972,2.310997,100.405926,45.964837,0.0
489.782039,2.593099,2.798927,126.768302,139.492917,0.0
515.004291,4.874578,3.141641,90.529487,46.455825,0.0
459.291933,2.622611,2.077889,65.348624,28.616545,0.0
506.694592,3.528619,4.91092,108.811338,93.574017,0.0
516.556579,2.740485,0.757291,84.888035,136.782769,0.0
520.406906,1.992223,1.292607,74.293974,76.865484,0.0
441.897419,1.113622,3.729954,100.37606,125.979665,0.0
477.159342,4.647971,1.257529,119.457353,54.820945,0.0
473.652102,2.105187,1.199519,88.522389,158.692399,0.0
502.996609,1.016176,3.185032,109.931478,87.953623,0.0
514.422337,0.174319,1.419716,113.638273,21.846698,0.0
544.901312,0.686967,2.800373,115.83593,221.413203,0.0
485.151036,1.569327,1.950215,85.354554,181.292565,0.0
485.072825,0.644921,1.707504,77.578359,332.180068,0.0
534.490161,0.500093,-0.153458,80.304938,84.166695,0.0
508.897308,1.498984,3.209345,115.819493,112.621265,0.0
538.029545,0.372226,1.129215,113.347863,199.201132,0.0
508.66184,3.222981,2.747637,80.856988,5.402474,0.0
465.286501,1.324724,2.231843,142.652881,243.274655,0.0
460.006149,1.705988,2.690238,78.472721,31.630574,0.0
453.454633,0.31889,2.775487,119.989282,5.873532,0.0
519.861555,0.78483,3.290442,130.393309,27.129309,0.0
535.657905,1.05557,1.908361,102.195152,88.275916,0.0
555.480864,3.302738,4.864045,84.605523,4.902954,0.0
374.418229,26.558634,0.574448,25.933151,0.703282,1.0
534.885157,0.504572,2.660113,94.758196,101.988246,0.0
482.59951,1.915158,4.254346,121.617416,60.401486,0.0
465.307525,0.55799,3.715159,76.002484,186.001851,0.0
525.50238,8.88732,1.537747,63.224679,29.77961,0.0
512.530423,6.078277,1.787632,107.2411,32.948733,0.0
503.223331,1.656856,1.489811,111.632255,8.071821,0.0
511.621144,2.400643,3.898841,139.359389,77.329853,0.0
509.695564,3.233231,1.890114,72.35362,45.555553,0.0
538.514506,2.553076,3.382685,97.303868,41.507289,0.0
538.849568,2.406804,3.396452,123.236749,61.181178,0.0
516.326611,6.366728,6.55259,102.417243,189.5038,0.0
525.374086,1.81494,3.469877,96.091216,11.11423,0.0
515.421877,2.022867,1.783284,115.79811,74.148407,0.0
486.164908,3.784514,0.809775,88.012221,21.869721,0.0
522.69694,2.216664,2.586221,117.028217,23.875376,0.0
458.165148,2.640509,2.821371,74.928736,29.670292,0.0
531.616747,0.533587,-0.316049,69.611366,61.507878,0.0
464.164312,0.928097,1.929219,94.52824,68.200953,0.0
508.574099,0.318698,3.446029,48.734204,205.191402,0.0
474.645381,1.40949,2.201466,101.693993,222.666293,0.0
516.601669,1.21661,4.452936,65.348773,88.349495,0.0
498.982243,11.729885,0.662465,105.64841,33.045619,0.0
452.157321,1.889425,4.015324,103.709189,170.615253,0.0
512.620989,3.08772,4.370835,98.640752,157.446657,0.0
482.662377,0.812975,4.434745,108.728173,159.925708,0.0
526.434402,3.562177,0.651215,104.083949,1.650301,0.0
500.039771,1.909465,3.471829,94.139988,140.187047,0.0
511.86263,2.387994,1.996869,136.62014,191.541606,0.0
471.272931,0.697501,0.890786,107.866214,92.895291,0.0
482.320033,1.590973,2.379198,115.438162,139.128358,0.0
486.240841,2.010446,1.642533,121.461595,149.686937,0.0
525.701074,1.778785,4.381126,113.362988,70.640144,0.0
550.321313,4.934771,3.769595,141.256658,167.997152,0.0
475.844847,4.570918,1.271333,103.320138,157.161709,0.0
532.305444,7.07982,1.913668,99.860773,247.81816,0.0
434.909677,2.201798,2.428954,87.008558,254.304817,0.0
464.174318,7.144977,2.891392,94.874521,75.44155,0.0
471.236646,3.573281,4.509567,85.375509,3.200044,0.0
459.424739,0.631703,4.036173,113.544238,1.92918,0.0
452.492348,1.11526,3.077088,81.753675,279.568052,0.0
512.389967,0.544648,2.609027,101.475843,41.152506,0.0
493.577969,0.008412,0.339969,111.190939,47.406499,0.0
511.382162,0.41663,4.937996,103.006478,63.470476,0.0
520.714181,0.008138,2.329355,82.081702,30.897244,0.0
507.96851,2.544778,5.33226,113.978898,89.260886,0.0
519.732895,1.10863,3.294164,98.293206,153.535319,0.0
497.914031,0.749604,6.037926,42.545756,29.751915,0.0
464.390198,2.868625,3.909482,80.332966,135.891758,0.0
531.734425,3.573386,0.851971,128.022645,111.480004,0.0
482.326636,7.401867,2.078377,129.686437,74.566957,0.0
471.932111,2.05452,2.746298,110.522224,39.369776,0.0
494.662464,1.238043,1.689326,115.68138,206.179386,0.0
472.615672,0.728448,2.434409,84.43412,51.549664,0.0
487.477089,0.502876,0.949591,94.797112,46.946468,0.0
510.321618,0.478866,3.008582,124.707332,102.546644,0.0
510.450252,1.052519,3.356118,108.518305,252.988298,0.0
473.065098,9.603917,1.493836,101.298968,70.931298,0.0
485.368839,0.001708,5.910381,96.263829,128.262166,0.0
532.22999,0.439314,3.09527,123.48944,61.043056,0.0
514.892004,0.417478,1.774889,122.440643,24.693387,0.0
562.251951,2.525461,0.555691,112.993435,13.233477,0.0
535.403845,0.869226,3.089914,101.325501,14.65604,0.0
534.328792,1.222253,2.609267,92.86487,2.155639,0.0
458.363943,0.321803,4.174561,113.860274,80.497809,0.0
522.915811,1.038378,2.784945,77.961803,14.053412,0.0
498.406796,0.217844,1.209422,82.108603,200.766682,0.0
483.470546,1.523037,5.506077,70.978173,406.853207,0.0
505.04046,0.206145,3.653437,124.704596,68.491858,0.0
528.356346,3.126143,2.618837,85.586668,59.724435,0.0
515.024948,1.672196,3.246958,108.080156,42.782188,0.0
473.645786,2.574476,3.711063,97.48885,101.618551,0.0
522.273767,1.084345,0.856715,157.95078,93.656255,0.0
480.872374,0.960888,3.236541,108.838109,42.065304,0.0
506.500494,0.206745,2.324815,62.757185,42.032495,0.0
490.899498,1.484068,3.76095,123.508715,103.508506,0.0
493.434012,1.445161,1.889727,92.256981,80.86617,0.0
522.987289,1.262607,2.092947,95.981444,126.781975,0.0
468.794188,2.698139,5.494307,86.549755,283.689004,0.0
558.355852,3.573596,4.846368,103.91225,151.227291,0.0
445.367418,2.778916,-1.943342,103.650263,36.290245,0.0
482.06997,0.310656,4.735143,87.090456,142.34665,0.0
511.106357,1.946037,2.889522,89.83711,59.78816,0.0
517.529425,0.167466,1.937727,102.025723,150.35313,0.0
496.985728,2.372412,1.489238,53.14537,217.658057,0.0
498.278279,0.962013,1.576324,71.170051,28.760121,0.0
512.316503,0.284277,1.980096,133.399842,27.265555,0.0
493.067916,3.96174,1.309301,106.556419,56.673466,0.0
541.795438,1.903879,0.968101,89.50182,5.29092,0.0
525.180473,0.876157,1.43943,66.078343,115.73626,0.0
526.184731,0.062418,3.485091,98.873677,138.509939,0.0
471.015298,1.541397,3.075135,119.703842,42.377676,0.0
497.618347,5.133775,3.833785,152.784122,62.602186,0.0
490.986022,1.814562,2.900445,137.841128,89.246822,0.0
469.831959,7.126299,1.039981,82.26124,7.644685,0.0
510.804926,0.29341,3.741661,90.084009,124.235865,0.0
483.870627,1.680072,1.492966,70.570015,74.802937,0.0
519.662115,3.200214,3.969921,83.166899,97.886394,0.0
467.894253,1.491159,1.25112,95.743137,128.674076,0.0
551.571218,0.190966,1.968785,92.65726,112.565078,0.0
473.11002,1.748791,2.457913,141.091346,10.017575,0.0
506.57907,1.892149,4.011607,73.692861,152.597986,0.0
523.755779,2.609128,3.263996,99.098111,94.172799,0.0
482.880787,2.864354,3.030002,58.730805,125.484809,0.0
525.574059,2.946082,5.828503,106.617816,30.313651,0.0
463.124492,2.177984,0.244525,73.165893,25.02928,0.0
543.563531,0.486211,1.442434,122.052526,174.923045,0.0
500.424478,1.035821,1.378217,94.179482,49.493453,0.0
482.107658,2.993379,0.344022,71.960315,85.648226,0.0
